860,1.0478
860,1.0522
860,1.0489
860,1.0467
860,1.0444
860,1.0422
880,1.0478
880,1.0456
880,1.0433
880,1.0411
880,1.0389
880,1.0367
900,1.0422
900,1.0467
900,1.0444
900,1.0422
900,1.04
900,1.0378
920,1.0433
920,1.0422
920,1.0411
920,1.04
920,1.0389
920,1.0378
940,1.0444
940,1.0511
940,1.05
940,1.05
940,1.05
940,1.05
940,1.05
940,1.05
960,1.0511
960,1.0533
960,1.0556
960,1.0578
960,1.06
960,1.0622
960,1.0567
980,1.0578
980,1.0578
980,1.0578
980,1.0578
980,1.0578
1000,1.0567
1000,1.0544
1000,1.0522
1000,1.05
1000,1.0478
1000,1.0444
1020,1.0522
1020,1.06
1020,1.0589
1020,1.0578
1020,1.0567
1020,1.0556
1020,1.0544
1040,1.0589
1040,1.0633
1040,1.0611
1040,1.06
1040,1.0589
1040,1.0578
1040,1.0567
1060,1.0578
1060,1.06
1060,1.0622
1060,1.0644
1060,1.0667
1060,1.07
1060,1.0622
1080,1.0611
1080,1.0589
1080,1.0567
1080,1.0544
1080,1.0522
1100,1.0578
1100,1.0578
1100,1.0567
1100,1.0556
1100,1.0544
1120,1.0578
1120,1.0611
1120,1.0644
1120,1.0589
1120,1.0533
1120,1.0478
1140,1.05
1140,1.0522
1140,1.0544
1140,1.0567
1140,1.0522
1160,1.0533
1160,1.0544
1160,1.0556
1160,1.0567
1160,1.05
1180,1.05
1180,1.05
1180,1.05
1180,1.05
1180,1.0456
1180,1.0411
1200,1.0444
1200,1.0467
1200,1.0489
1200,1.0511
1200,1.0456
1220,1.0467
1220,1.0478
1220,1.0489
1220,1.05
1220,1.0467
1220,1.0433
1240,1.0467
1240,1.05
1240,1.0533
1240,1.05
1240,1.0478
1240,1.0456
1260,1.05
1260,1.0544
1260,1.0589
1260,1.0556
1260,1.0533
1260,1.0511
1260,1.0489
1280,1.0556
1280,1.0556
1280,1.0544
1280,1.0533
1280,1.0522
1280,1.0511
1280,1.05
1300,1.05
1300,1.0489
1300,1.0478
1300,1.0467
1300,1.0456
1300,1.0444
1320,1.0433
1320,1.0422
1320,1.0411
1320,1.04
1320,1.0389
1340,1.0433
1340,1.0478
1340,1.0433
1340,1.0389
1340,1.0356
1340,1.0322
1360,1.0367
1360,1.0411
1360,1.0456
1360,1.0422
1360,1.04
1360,1.0378
1380,1.04
1380,1.0422
1380,1.0444
1380,1.04
1380,1.0356
1380,1.0311
1400,1.0333
1400,1.0356
1400,1.0322
1400,1.0289
1400,1.0256
1400,1.0222
1420,1.0267
1420,1.0311
1420,1.0278
1420,1.0244
1420,1.0211
1420,1.0178
1440,1.0211
1440,1.0244
1440,1.0233
1440,1.0222
1440,1.0211
1440,1.02
1440,1.0189
1460,1.0267
1460,1.0278
1460,1.0289
1460,1.03
1460,1.0311
1460,1.0322
1480,1.0378
1480,1.0356
1480,1.0333
1480,1.0311
1480,1.0278
1500,1.0333
1500,1.0378
1500,1.0356
1500,1.0333
1500,1.0311
1520,1.0356
1520,1.04
1520,1.0444
1520,1.0489
1520,1.0444
1520,1.04
1520,1.0356
1540,1.0389
1540,1.0422
